p2,p1,Genotype,value,trait,pop,FID,p1t,p2t,HPH,pHPH,MPH,pMPH
Z020,Z010,Z010xZ020,0.222839552000001,AKW,Diallel,Z000,0.128659188432051,0.216945230347444,0.00589432165255699,0.02716963006339,0.09418036356795,0.732014282972798
Z020,Z001,Z001xZ020,0.32885370238889,AKW,Diallel,Z000,0.32897377471607,0.216945230347444,-0.000120072327179976,-0.000364990574958774,-0.000120072327179976,-0.000364990574958774
Z020,Z008,Z008xZ020,0.279379693576824,AKW,Diallel,Z000,0.120896604754998,0.216945230347444,0.06243446322938,0.287789056848078,0.158483088821826,1.31089776377921
Z020,Z017,Z017xZ020,0.326192430297427,AKW,Diallel,Z000,0.288136296023404,0.216945230347444,0.038056134274023,0.132076849738264,0.038056134274023,0.132076849738264
Z020,Z016,Z016xZ020,0.290589133111112,AKW,Diallel,Z000,0.251479985068148,0.216945230347444,0.039109148042964,0.155515947053862,0.039109148042964,0.155515947053862
Z020,Z018,Z018xZ020,0.259386331222223,AKW,Diallel,Z000,0.22684267977413,0.216945230347444,0.032543651448093,0.143463529352136,0.032543651448093,0.143463529352136
Z020,Z005,Z005xZ020,0.281724220666667,AKW,Diallel,Z000,0.222694331866459,0.216945230347444,0.059029888800208,0.265071357252172,0.059029888800208,0.265071357252172
Z020,Z011,Z011xZ020,0.358920440632888,AKW,Diallel,Z000,0.231643492040115,0.216945230347444,0.127276948592773,0.549451864465641,0.127276948592773,0.549451864465641
Z020,Z009,Z009xZ020,0.320114512333334,AKW,Diallel,Z000,0.206528758667282,0.216945230347444,0.10316928198589,0.475554506640507,0.113585753666052,0.549975482344513
Z020,Z015,Z015xZ020,0.327178394444445,AKW,Diallel,Z000,0.313064404363146,0.216945230347444,0.014113990081299,0.0450833435056616,0.014113990081299,0.0450833435056616
Z020,Z002,Z002xZ020,0.308667221000001,AKW,Diallel,Z000,0.228043105820581,0.216945230347444,0.08062411517942,0.353547698314779,0.08062411517942,0.353547698314779
Z020,Z014,Z014xZ020,0.335514062879287,AKW,Diallel,Z000,0.224779078689612,0.216945230347444,0.110734984189675,0.492639194159988,0.110734984189675,0.492639194159988
Z021,Z019,Z019xZ021,0.351132258000001,AKW,Diallel,Z000,0.228977946233868,0.251438101554935,0.099694156445066,0.396495820754853,0.122154311766133,0.533476318463307
Z021,Z013,Z013xZ021,0.300599934111112,AKW,Diallel,Z000,0.122624889624694,0.251438101554935,0.049161832556177,0.19552260477689,0.177975044486418,1.45137781596484
Z021,Z007,Z007xZ021,0.318048242111112,AKW,Diallel,Z000,0.236518840366446,0.251438101554935,0.066610140556177,0.264916654016431,0.081529401744666,0.344705739375138
Z021,Z012,Z012xZ021,0.313850656632889,AKW,Diallel,Z000,0.232977133957528,0.251438101554935,0.062412555077954,0.24822234455313,0.080873522675361,0.347130730392212
Z021,Z017,Z017xZ021,0.358332631888889,AKW,Diallel,Z000,0.288136296023404,0.251438101554935,0.070196335865485,0.243621983187371,0.070196335865485,0.243621983187371
Z021,Z015,Z015xZ021,0.363458451999999,AKW,Diallel,Z000,0.313064404363146,0.251438101554935,0.050394047636853,0.160970225086329,0.050394047636853,0.160970225086329
Z021,Z016,Z016xZ021,0.319377397111112,AKW,Diallel,Z000,0.251479985068148,0.251438101554935,0.067897412042964,0.269991315708742,0.067897412042964,0.269991315708742
Z021,Z001,Z001xZ021,0.327032110444444,AKW,Diallel,Z000,0.32897377471607,0.251438101554935,-0.00194166427162595,-0.00590218558698717,-0.00194166427162595,-0.00590218558698717
Z021,Z010,Z010xZ021,0.213399411222224,AKW,Diallel,Z000,0.128659188432051,0.251438101554935,-0.038038690332711,-0.151284511366708,0.084740222790173,0.658641048671988
Z021,Z003,Z003xZ021,0.293506779222223,AKW,Diallel,Z000,0.252041471929795,0.251438101554935,0.041465307292428,0.164517795325279,0.041465307292428,0.164517795325279
Z021,Z002,Z002xZ021,0.337152384111112,AKW,Diallel,Z000,0.228043105820581,0.251438101554935,0.085714282556177,0.340896157050604,0.109109278290531,0.478459008431396
Z021,Z011,Z011xZ021,0.313092200222223,AKW,Diallel,Z000,0.231643492040115,0.251438101554935,0.061654098667288,0.245205870892314,0.081448708182108,0.351612330934828
Z021,Z006,Z006xZ021,0.279257048356654,AKW,Diallel,Z000,0.23434069876374,0.251438101554935,0.027818946801719,0.110639344751977,0.044916349592914,0.191671143040323
Z021,Z020,Z020xZ021,0.284965760600001,AKW,Diallel,Z000,0.216945230347444,0.251438101554935,0.033527659045066,0.133343589685594,0.068020530252557,0.313537800041145
Z021,Z021,Z021xZ021,0.191415138864883,AKW,Diallel,Z000,0.251438101554935,0.251438101554935,-0.060022962690052,-0.23871864414685,-0.060022962690052,-0.23871864414685
Z021,Z014,Z014xZ021,0.35009878412136,AKW,Diallel,Z000,0.224779078689612,0.251438101554935,0.098660682566425,0.392385569077602,0.125319705431748,0.557523885952023
Z022,Z020,Z020xZ022,0.318887743308199,AKW,Diallel,Z000,0.216945230347444,0.253543214568745,0.065344528739454,0.257725409258534,0.101942512960755,0.469899765933969
Z022,Z010,Z010xZ022,0.255709163,AKW,Diallel,Z000,0.128659188432051,0.253543214568745,0.002165948431255,0.00854271897963862,0.127049974567949,0.987492429544184
Z022,Z003,Z003xZ022,0.315256107000001,AKW,Diallel,Z000,0.252041471929795,0.253543214568745,0.061712892431256,0.24340186952439,0.063214635070206,0.250810450304838
Z022,Z005,Z005xZ022,0.361672283444445,AKW,Diallel,Z000,0.222694331866459,0.253543214568745,0.1081290688757,0.42647194901121,0.138977951577986,0.624074939012483
Z022,Z016,Z016xZ022,0.321120166589458,AKW,Diallel,Z000,0.251479985068148,0.253543214568745,0.067576952020713,0.266530311748455,0.06964018152131,0.276921368125731
Z022,Z017,Z017xZ022,0.364982943833334,AKW,Diallel,Z000,0.288136296023404,0.253543214568745,0.07684664780993,0.266702421286377,0.07684664780993,0.266702421286377
Z022,Z007,Z007xZ022,0.373937002222224,AKW,Diallel,Z000,0.236518840366446,0.253543214568745,0.120393787653479,0.474845236376207,0.137418161855778,0.581003025563933
Z022,Z006,Z006xZ022,0.266308181382887,AKW,Diallel,Z000,0.23434069876374,0.253543214568745,0.012764966814142,0.0503463160544606,0.031967482619147,0.136414557043616
Z022,Z011,Z011xZ022,0.332891048564861,AKW,Diallel,Z000,0.231643492040115,0.253543214568745,0.079347833996116,0.312955856977201,0.101247556524746,0.437083535708452
Z022,Z012,Z012xZ022,0.350259328757888,AKW,Diallel,Z000,0.232977133957528,0.253543214568745,0.096716114189143,0.381458105095215,0.11728219480036,0.503406462291448
Z022,Z014,Z014xZ022,0.318311494666667,AKW,Diallel,Z000,0.224779078689612,0.253543214568745,0.064768280097922,0.255452626520048,0.093532415977055,0.416108191751288
Z022,Z002,Z002xZ022,0.353684320111114,AKW,Diallel,Z000,0.228043105820581,0.253543214568745,0.100141105542369,0.394966616293401,0.125641214290533,0.550953793750663
Z022,Z021,Z021xZ022,0.304266288666667,AKW,Diallel,Z000,0.251438101554935,0.253543214568745,0.050723074097922,0.200056918045303,0.052828187111732,0.210104144061833
Z022,Z001,Z001xZ022,0.328133445777779,AKW,Diallel,Z000,0.32897377471607,0.253543214568745,-0.000840328938291002,-0.00255439491800303,-0.000840328938291002,-0.00255439491800303
Z022,Z019,Z019xZ022,0.314058947666667,AKW,Diallel,Z000,0.228977946233868,0.253543214568745,0.060515733097922,0.238680152418411,0.085081001432799,0.371568541128852
Z023,Z015,Z015xZ023,0.377736308444446,AKW,Diallel,Z000,0.313064404363146,0.207732327377732,0.0646719040813,0.206576995595713,0.0646719040813,0.206576995595713
Z023,Z017,Z017xZ023,0.386761803333334,AKW,Diallel,Z000,0.288136296023404,0.207732327377732,0.09862550730993,0.342287690482143,0.09862550730993,0.342287690482143
Z023,Z001,Z001xZ023,0.36074944388889,AKW,Diallel,Z000,0.32897377471607,0.207732327377732,0.03177566917282,0.0965902804873882,0.03177566917282,0.0965902804873882
Z023,Z022,Z022xZ023,0.363135094333334,AKW,Diallel,Z000,0.253543214568745,0.207732327377732,0.109591879764589,0.432241422634778,0.109591879764589,0.432241422634778
Z023,Z020,Z020xZ023,0.365397218333334,AKW,Diallel,Z000,0.216945230347444,0.207732327377732,0.14845198798589,0.684283253188558,0.14845198798589,0.684283253188558
Z023,Z023,Z023xZ023,0.177538685016811,AKW,Diallel,Z000,0.207732327377732,0.207732327377732,-0.030193642360921,-0.145348789675947,-0.030193642360921,-0.145348789675947
Z023,Z007,Z007xZ023,0.373561270000001,AKW,Diallel,Z000,0.236518840366446,0.207732327377732,0.137042429633555,0.579414432360783,0.137042429633555,0.579414432360783
Z023,Z008,Z008xZ023,0.326670061111111,AKW,Diallel,Z000,0.120896604754998,0.207732327377732,0.118937733733379,0.572552838716853,0.205773456356113,1.70206149935411
Z023,Z014,Z014xZ023,0.390526170222222,AKW,Diallel,Z000,0.224779078689612,0.207732327377732,0.16574709153261,0.737377751073903,0.16574709153261,0.737377751073903
Z023,Z013,Z013xZ023,0.373298802257887,AKW,Diallel,Z000,0.122624889624694,0.207732327377732,0.165566474880155,0.797018340718321,0.250673912633193,2.0442335434544
Z023,Z016,Z016xZ023,0.332973392055556,AKW,Diallel,Z000,0.251479985068148,0.207732327377732,0.081493406987408,0.324055240282141,0.081493406987408,0.324055240282141
Z024,Z010,Z010xZ024,0.244299981719681,AKW,Diallel,Z000,0.128659188432051,0.182361897022444,0.061938084697237,0.339643783644201,0.11564079328763,0.898814882146591
Z024,Z007,Z007xZ024,0.328937879666667,AKW,Diallel,Z000,0.236518840366446,0.182361897022444,0.092419039300221,0.390747050666379,0.092419039300221,0.390747050666379
Z024,Z020,Z020xZ024,0.330431463011711,AKW,Diallel,Z000,0.216945230347444,0.182361897022444,0.113486232664267,0.523110060924204,0.113486232664267,0.523110060924204
Z024,Z016,Z016xZ024,0.371909273002361,AKW,Diallel,Z000,0.251479985068148,0.182361897022444,0.120429287934213,0.47888219772869,0.120429287934213,0.47888219772869
Z024,Z013,Z013xZ024,0.35055384315457,AKW,Diallel,Z000,0.122624889624694,0.182361897022444,0.168191946132126,0.922297633871543,0.227928953529876,1.85874951021343
Z024,Z001,Z001xZ024,0.341755883333333,AKW,Diallel,Z000,0.32897377471607,0.182361897022444,0.012782108617263,0.0388544911468855,0.012782108617263,0.0388544911468855
Z024,Z002,Z002xZ024,0.34959395415675,AKW,Diallel,Z000,0.228043105820581,0.182361897022444,0.121550848336169,0.533016983340871,0.121550848336169,0.533016983340871
Z024,Z006,Z006xZ024,0.330167324194934,AKW,Diallel,Z000,0.23434069876374,0.182361897022444,0.095826625431194,0.40892011475909,0.095826625431194,0.40892011475909
Z024,Z005,Z005xZ024,0.392996674777777,AKW,Diallel,Z000,0.222694331866459,0.182361897022444,0.170302342911318,0.764735866799886,0.170302342911318,0.764735866799886
Z024,Z009,Z009xZ024,0.355186659333335,AKW,Diallel,Z000,0.206528758667282,0.182361897022444,0.148657900666053,0.719792737947653,0.148657900666053,0.719792737947653
Z024,Z022,Z022xZ024,0.274695169592775,AKW,Diallel,Z000,0.253543214568745,0.182361897022444,0.02115195502403,0.0834254431143331,0.02115195502403,0.0834254431143331
Z024,Z021,Z021xZ024,0.274823878362539,AKW,Diallel,Z000,0.251438101554935,0.182361897022444,0.023385776807604,0.0930080869326585,0.023385776807604,0.0930080869326585
Z024,Z017,Z017xZ024,0.322825928333334,AKW,Diallel,Z000,0.288136296023404,0.182361897022444,0.03468963230993,0.120393136125802,0.03468963230993,0.120393136125802
Z024,Z014,Z014xZ024,0.319555029000001,AKW,Diallel,Z000,0.224779078689612,0.182361897022444,0.094775950310389,0.421640442975839,0.094775950310389,0.421640442975839
Z024,Z019,Z019xZ024,0.355457107877361,AKW,Diallel,Z000,0.228977946233868,0.182361897022444,0.126479161643493,0.552363944754368,0.126479161643493,0.552363944754368
Z025,Z001,Z001xZ025,0.342491774427255,AKW,Diallel,Z000,0.32897377471607,0.347648693186387,-0.00515691875913205,-0.0148337067280941,0.013517999711185,0.0410914205025981
Z025,Z005,Z005xZ025,0.311076262003712,AKW,Diallel,Z000,0.222694331866459,0.347648693186387,-0.036572431182675,-0.105199392085927,0.088381930137253,0.396875526182014
Z025,Z006,Z006xZ025,0.28650894952459,AKW,Diallel,Z000,0.23434069876374,0.347648693186387,-0.061139743661797,-0.175866456167053,0.05216825076085,0.222617117026887
Z025,Z014,Z014xZ025,0.376180745003713,AKW,Diallel,Z000,0.224779078689612,0.347648693186387,0.028532051817326,0.082071506024701,0.151401666314101,0.673557642449301
Z025,Z012,Z012xZ025,0.319162979111112,AKW,Diallel,Z000,0.232977133957528,0.347648693186387,-0.028485714075275,-0.0819382170379763,0.086185845153584,0.369932635403163
Z025,Z013,Z013xZ025,0.351164794555556,AKW,Diallel,Z000,0.122624889624694,0.347648693186387,0.00351610136916897,0.0101139496223674,0.228539904930862,1.86373178911991
Z025,Z008,Z008xZ025,0.313003688222223,AKW,Diallel,Z000,0.120896604754998,0.347648693186387,-0.034645004964164,-0.0996552141376512,0.192107083467225,1.5890196739316
Z025,Z015,Z015xZ025,0.375785454333335,AKW,Diallel,Z000,0.313064404363146,0.347648693186387,0.028136761146948,0.0809344654486097,0.062721049970189,0.200345517075887
Z025,Z023,Z023xZ025,0.382566480000001,AKW,Diallel,Z000,0.207732327377732,0.347648693186387,0.034917786813614,0.100439862130859,0.174834152622269,0.841631896341091
Z025,Z002,Z002xZ025,0.315437358555557,AKW,Diallel,Z000,0.228043105820581,0.347648693186387,-0.03221133463083,-0.092654841689741,0.087394252734976,0.383235671258292
Z025,Z010,Z010xZ025,0.266070006000001,AKW,Diallel,Z000,0.128659188432051,0.347648693186387,-0.081578687186386,-0.234658403109971,0.13741081756795,1.06802179651958
Z025,Z024,Z024xZ025,0.324193035666668,AKW,Diallel,Z000,0.182361897022444,0.347648693186387,-0.023455657519719,-0.0674694252543719,0.141831138644224,0.777745466350179
Z025,Z020,Z020xZ025,0.330999583598113,AKW,Diallel,Z000,0.216945230347444,0.347648693186387,-0.016649109588274,-0.0478906146192468,0.114054353250669,0.52572878909579
Z025,Z016,Z016xZ025,0.321125057611112,AKW,Diallel,Z000,0.251479985068148,0.347648693186387,-0.026523635575275,-0.0762943629448788,0.069645072542964,0.276940817075725
Z025,Z007,Z007xZ025,0.396560541555556,AKW,Diallel,Z000,0.236518840366446,0.347648693186387,0.048911848369169,0.140693318651267,0.16004170118911,0.67665519136299
Z025,Z009,Z009xZ025,0.365778414111112,AKW,Diallel,Z000,0.206528758667282,0.347648693186387,0.018129720924725,0.0521495442958705,0.15924965544383,0.771077386372042
Z025,Z017,Z017xZ025,0.367643583444444,AKW,Diallel,Z000,0.288136296023404,0.347648693186387,0.019994890258057,0.0575146423672502,0.07950728742104,0.275936383296126
Z025,Z021,Z021xZ025,0.326500488666667,AKW,Diallel,Z000,0.251438101554935,0.347648693186387,-0.02114820451972,-0.0608321128029719,0.075062387111732,0.298532269562702
Z026,Z015,Z015xZ026,0.293672251318595,AKW,Diallel,Z000,0.313064404363146,0.177208226387836,-0.019392153044551,-0.061943014837473,-0.019392153044551,-0.061943014837473
Z026,Z016,Z016xZ026,0.260742988944445,AKW,Diallel,Z000,0.251479985068148,0.177208226387836,0.00926300387629697,0.036833960658089,0.00926300387629697,0.036833960658089
Z026,Z012,Z012xZ026,0.252167054882889,AKW,Diallel,Z000,0.232977133957528,0.177208226387836,0.019189920925361,0.0823682590621075,0.019189920925361,0.0823682590621075
Z026,Z008,Z008xZ026,0.227946322500002,AKW,Diallel,Z000,0.120896604754998,0.177208226387836,0.050738096112166,0.286319078670316,0.107049717745004,0.885465046449772
Z026,Z024,Z024xZ026,0.264500125444445,AKW,Diallel,Z000,0.182361897022444,0.177208226387836,0.082138228422001,0.450413325168974,0.082138228422001,0.450413325168974
Z026,Z009,Z009xZ026,0.288594857882888,AKW,Diallel,Z000,0.206528758667282,0.177208226387836,0.082066099215606,0.397359184963749,0.082066099215606,0.397359184963749
Z026,Z005,Z005xZ026,0.226499112007889,AKW,Diallel,Z000,0.222694331866459,0.177208226387836,0.00380478014142999,0.0170852132137407,0.00380478014142999,0.0170852132137407
Z026,Z013,Z013xZ026,0.282577972166672,AKW,Diallel,Z000,0.122624889624694,0.177208226387836,0.105369745778836,0.594609787178982,0.159953082541978,1.3044095944268
Z026,Z014,Z014xZ026,0.297586233340703,AKW,Diallel,Z000,0.224779078689612,0.177208226387836,0.072807154651091,0.323905387794686,0.072807154651091,0.323905387794686
Z026,Z006,Z006xZ026,0.245106974130126,AKW,Diallel,Z000,0.23434069876374,0.177208226387836,0.010766275366386,0.0459428320525768,0.010766275366386,0.0459428320525768
Z026,Z025,Z025xZ026,0.334555103333334,AKW,Diallel,Z000,0.347648693186387,0.177208226387836,-0.013093589853053,-0.0376632793670048,-0.013093589853053,-0.0376632793670048
Z026,Z007,Z007xZ026,0.286400907114753,AKW,Diallel,Z000,0.236518840366446,0.177208226387836,0.049882066748307,0.210901028734215,0.049882066748307,0.210901028734215
Z026,Z023,Z023xZ026,0.328776154222223,AKW,Diallel,Z000,0.207732327377732,0.177208226387836,0.121043826844491,0.582691333469681,0.121043826844491,0.582691333469681
Z026,Z002,Z002xZ026,0.287606547444446,AKW,Diallel,Z000,0.228043105820581,0.177208226387836,0.059563441623865,0.261193783559184,0.059563441623865,0.261193783559184
Z026,Z018,Z018xZ026,0.233455747618308,AKW,Diallel,Z000,0.22684267977413,0.177208226387836,0.00661306784417801,0.0291526614425589,0.00661306784417801,0.0291526614425589
Z026,Z020,Z020xZ026,0.236799692222223,AKW,Diallel,Z000,0.216945230347444,0.177208226387836,0.019854461874779,0.0915183147515228,0.019854461874779,0.0915183147515228
Z026,Z003,Z003xZ026,0.270203653007887,AKW,Diallel,Z000,0.252041471929795,0.177208226387836,0.018162181078092,0.0720602880908068,0.018162181078092,0.0720602880908068
Z002,Z001,Z001xZ002,655.981423059642,KC,Diallel,Z000,177.558410700818,196.158335961917,459.823087097725,2.3441424747149,478.423012358824,2.69445423886428
Z002,Z002,Z002xZ002,596.923637867173,KC,Diallel,Z000,196.158335961917,196.158335961917,400.765301905256,2.04307046111495,400.765301905256,2.04307046111495
Z003,Z001,Z001xZ003,643.88888888889,KC,Diallel,Z000,177.558410700818,102.820803745278,466.330478188072,2.6263496972488,466.330478188072,2.6263496972488
Z003,Z002,Z002xZ003,537.760302084557,KC,Diallel,Z000,196.158335961917,102.820803745278,341.60196612264,1.74146035878363,341.60196612264,1.74146035878363
Z005,Z001,Z001xZ005,600.111111111118,KC,Diallel,Z000,177.558410700818,56.0386479526693,422.5527004103,2.37979546416583,422.5527004103,2.37979546416583
Z005,Z002,Z002xZ005,618.111111111115,KC,Diallel,Z000,196.158335961917,56.0386479526693,421.952775149198,2.15108255828148,421.952775149198,2.15108255828148
Z006,Z001,Z001xZ006,608.888888888889,KC,Diallel,Z000,177.558410700818,150.85262653538,431.330478188071,2.42923146521543,431.330478188071,2.42923146521543
Z006,Z002,Z002xZ006,604.50000000001,KC,Diallel,Z000,196.158335961917,150.85262653538,408.341664038093,2.08169416831396,408.341664038093,2.08169416831396
Z006,Z005,Z005xZ006,516.444444444444,KC,Diallel,Z000,56.0386479526693,150.85262653538,365.591817909064,2.42350316534476,460.405796491775,8.21586196870127
Z006,Z003,Z003xZ006,545.888888888898,KC,Diallel,Z000,102.820803745278,150.85262653538,395.036262353518,2.61868998522786,443.06808514362,4.30912878527238
Z007,Z005,Z005xZ007,419.555555555567,KC,Diallel,Z000,56.0386479526693,78.7091692819893,340.846386273578,4.33045335610691,363.516907602898,6.48689647027043
Z007,Z006,Z006xZ007,429.166666666668,KC,Diallel,Z000,150.85262653538,78.7091692819893,278.314040131288,1.84493996904995,278.314040131288,1.84493996904995
