I,Row,Pedigree,Genotype,FBNote,Farm
JLY,8420,10g-1368-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8421,10g-1293-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8422,10-2242-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8423,10-2097-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8424,10g-1391-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8425,10g-1283-4@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8426,10-2266-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8427,10-2050-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8428,10-2187-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8429,10g-1405-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8430,10-2196-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8431,10-2069-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8432,10g-1304-3@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8433,10-2167-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8434,10-2179-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8435,10-2059-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8436,10-2291-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8437,10-2237-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8438,10g-1377-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8439,10-2150-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8440,10-2133-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8441,10-2206-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8442,10g-1344-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8443,10-2178-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8444,10g-1394-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8445,10g-1381-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8446,10-2080-8@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8447,10-2211-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8448,09-5191-25@,Mo17@,Mo17 Filler,Dairy
JLY,8449,10-2194-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8450,10g-1292-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8451,10-2208-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8452,10-2139-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8453,10-2273-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8454,10-2258-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8455,10-2074-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8456,10-2244-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8457,10g-1331-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8458,10g-1320-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8459,10g-1303-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8460,10-2068-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8461,10g-1279-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8462,10g-1383-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8463,10g-1351-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8464,10-2274-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8465,10g-1375-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8466,10-2158-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8467,10-2289-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8468,10-2257-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8469,10-2156-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8470,10-2065-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8471,10g-1361-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8472,10g-1371-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8473,10-2125-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8474,10g-1388-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8475,10-2284-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8476,10g-1322-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8477,10-2141-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8478,10g-1317-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8479,10-2229-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8480,10-2087-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8481,10g-1379-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8482,10g-1281-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8483,10-2176-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8484,10-2193-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8485,10g-1389-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8486,10g-1358-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8487,10g-1294-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8488,10-2132-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8489,10-2188-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8490,10g-1355-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8491,10g-1398-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8492,10g-1380-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8493,10-2124-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8494,10g-1308-8@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8495,10g-1393-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8496,10-2045-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8497,10-2095-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8498,10g-1341-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8499,10-2251-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8500,10-2240-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8501,10g-1316-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8502,10-2225-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8503,10g-1369-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8504,10-2103-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8505,10g-1296-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8506,10-2297-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8507,10-2270-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8508,10-2090-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8509,10-2260-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8510,10-2175-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8511,10-2113-7@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8512,09-5191-25@,Mo17@,Mo17 Filler,Dairy
JLY,8513,10-2067-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8514,10g-1282-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8515,10-2052-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8516,10-2131-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8517,10g-1326-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8518,10-2238-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8519,10-2252-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8520,10g-1328-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8521,10g-1334-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8522,10-2281-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8523,10-2221-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8524,10g-1277-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8525,10-2277-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8526,10g-1356-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8527,10g-1278-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8528,10g-1285-4@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8529,10g-1372-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8530,10-2227-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8531,10g-1312-8@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8532,10g-1311-4@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8533,10g-1295-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8534,10-2081-3@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8535,10-2249-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8536,10-2054-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8537,10-2063-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8538,10-2071-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8539,10-2146-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8540,10-2048-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8541,10g-1362-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8542,10-2184-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8543,10-2119-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8544,10g-1366-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8545,10g-1370-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8546,10-2243-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8547,10g-1272-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8548,10g-1360-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8549,10g-1345-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8550,10-2241-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8551,10g-1280-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8552,10-2185-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8553,10-2064-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8554,10g-1378-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8555,10-2282-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8556,10g-1373-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8557,10-2171-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8558,10g-1395-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8559,10-2268-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8560,10g-1347-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8561,10-2079-4@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8562,10g-1399-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8563,10g-1349-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8564,10-2248-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8565,10g-1274-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8566,10-2218-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8567,10-2073-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8568,10g-1319-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8569,10g-1287-11@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8570,10-2255-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8571,10g-1336-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8572,10-2062-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8573,10-2066-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8574,10g-1300-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8575,10g-1353-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8576,10-2140-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8577,10g-1400-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8578,10-2209-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8579,10g-1298-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8580,10-2230-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8581,10-2093-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8582,10g-1384-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8583,10g-1273-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8584,10g-1307-9@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8585,10g-1318-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8586,10g-1309-9@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8587,10g-1335-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8588,10-2203-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8589,10g-1327-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8590,10-2222-8@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8591,10-2154-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8592,10g-1321-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8593,10-2298-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8594,10-2168-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8595,10-2163-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8596,10-2148-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8597,10-2232-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8598,10g-1339-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8599,10-2142-6@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8600,10g-1314-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8601,10-2245-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8602,10-2287-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8603,10g-1302-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8604,10-2046-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8605,10g-1376-3@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8606,10g-1338-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8607,10-2228-7@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8608,10-2070-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8609,10g-1382-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8610,10g-1348-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8611,10g-1342-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8612,10g-1276-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8613,10g-1275-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8614,09-5191-25@,Mo17@,Mo17 Filler,Dairy
JLY,8615,10g-1305-3@,[B73 x M0027(B73-2)]@,BC2F3,Dairy
JLY,8616,10-2181-9@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8617,10g-1333-2@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8618,10g-1404-1@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8619,10g-1323-11@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8620,10-2262-10@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8621,10g-1324-5@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8622,10g-1374-4@,[B73 x M0057(B73-2)]@,BC2F3,Dairy
JLY,8623,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8624,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8625,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8626,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8627,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8628,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8629,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8630,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8631,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8632,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8633,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8634,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8635,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8636,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8637,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8638,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8639,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8640,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8641,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8642,08-2695/2109,Mo17 x B73,F1 Filler,Dairy
JLY,8643,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8644,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8645,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8646,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8647,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8648,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8649,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8650,08-2696-10@,Mo17@,Mo17 Filler,Dairy
JLY,8651,10g-1028-25/1023,Tzi8 x Ki3,Diallel,Dairy
JLY,8652,10g-1243-23/1020,Mo17 x CML69,Diallel,Dairy
JLY,8653,10g-1250-23/2048,CML333 x P39,Diallel,Dairy
JLY,8654,09-3825-13/3808-20,Mo17 x Tx303,Diallel,Dairy
JLY,8655,10-3162-7/3140-1 ,Ms71 x IL14H,Diallel,Dairy
JLY,8656,09-3815-10/3815-10,P39 x P39,Diallel,Dairy
JLY,8657,10g-1242-24/1012,B73 x CML277,Diallel,Dairy
JLY,8658,10g-1026-28/1016,M162W x CML333,Diallel,Dairy
JLY,8659,10g-1264-22/1009,NC358 x CML228,Diallel,Dairy
JLY,8660,10g-1025-27/1263,M162W x NC358,Diallel,Dairy
JLY,8661,10-3157-2/3140-1 ,B97 x IL14H,Diallel,Dairy
JLY,8662,10g-1262-21/1019,NC350 x CML52,Diallel,Dairy
JLY,8663,10g-1009-21/1020,CML228 x CML69,Diallel,Dairy
JLY,8664,10g-1017-27/1008,CML333 x CML228,Diallel,Dairy
JLY,8665,10g-1008-21/1007,CML228 x CML103,Diallel,Dairy
JLY,8666,10-3128-8/3145-4 ,Ky21 x CML103,Diallel,Dairy
JLY,8667,10g-1244-22/1015,Mo17 x CML322,Diallel,Dairy
JLY,8668,09-3820-4/3818-10,B97 x Oh43,Diallel,Dairy
JLY,8669,10g-1021-21/1026,Ki11 x M162W,Diallel,Dairy
JLY,8670,10g-1264-24/1022,NC358 x Ki11,Diallel,Dairy
JLY,8671,10g-1024-23/1259,Ki3 x M162W,Diallel,Dairy
JLY,8672,10-3164-4/3141-1 ,Oh43 x IL14H,Diallel,Dairy
JLY,8673,10-3130-8/3168-3 ,M37W x P39,Diallel,Dairy
JLY,8674,10-3137-2/3157-6 ,Tx303 x B97,Diallel,Dairy
JLY,8675,10g-1021-27/1033,Ki11 x Mo18W,Diallel,Dairy
JLY,8676,10g-1025-21/1014,M162W x CML322,Diallel,Dairy
JLY,8677,09-3824-15/3821-14,B73 x Hp301,Diallel,Dairy
JLY,8678,10g-1012-26/1023,CML277 x Ki3,Diallel,Dairy
JLY,8679,10g-1023-21/1029,Ki3 x Tzi8,Diallel,Dairy
JLY,8680,10g-1259-25/1026,M162W x M162W,Diallel,Dairy
JLY,8681,10g-1027-26/1020,Tx303 x CML69,Diallel,Dairy
JLY,8682,10-3134-6/3162-7 ,NC358 x Ms71,Diallel,Dairy
JLY,8683,09-3820-1/3819-24,B97 x Oh7B,Diallel,Dairy
JLY,8684,10g-1016-25/1264,CML333 x NC358,Diallel,Dairy
JLY,8685,10g-1013-21/1007,CML277 x CML103,Diallel,Dairy
JLY,8686,10g-1024-21/1033,Ki3 x Mo18W,Diallel,Dairy
JLY,8687,09-3808-8/3811-4,Tx303 x NC350,Diallel,Dairy
JLY,8688,09-3812-3/3811-4,NC358 x NC350,Diallel,Dairy
JLY,8689,10-3158-3/3162-7 ,B97 x Ms71,Diallel,Dairy
JLY,8690,10-3138-5/3168-11 ,NC350 x P39,Diallel,Dairy
JLY,8691,09-3808-7/3809-4,Tx303 x Ky21,Diallel,Dairy
JLY,8692,09-3812-4/3824-13,NC358 x B73,Diallel,Dairy
JLY,8693,10-3140-1/3123-3 ,IL14H x B73,Diallel,Dairy
JLY,8694,10g-1267-27/1019,Oh7B x CML52,Diallel,Dairy
JLY,8695,10g-1245-29/1012,B97 x CML277,Diallel,Dairy
JLY,8696,10g-1022-24/1008,Ki11 x CML228,Diallel,Dairy
JLY,8697,10-3156-1/3139-2 ,Mo17 x NC350,Diallel,Dairy
JLY,8698,10g-1012-28/1033,CML277 x Mo18W,Diallel,Dairy
JLY,8699,10-3144-6/3168-11 ,CML103 x P39,Diallel,Dairy
JLY,8700,10g-1014-24/1017,CML322 x CML333,Diallel,Dairy
JLY,8701,09-3811-1/3808-20,NC350 x Tx303,Diallel,Dairy
JLY,8702,10g-1017-22/1028,CML333 x Tzi8,Diallel,Dairy
JLY,8703,10g-1255-22/1246,IL14H x CML103,Diallel,Dairy
JLY,8704,09-3810-12/3827-5,M37W x B73,Diallel,Dairy
JLY,8705,10g-1027-23/1018,Tx303 x CML52,Diallel,Dairy
JLY,8706,10-3132-4/3168-11 ,NC358 x P39,Diallel,Dairy
JLY,8707,10g-1269-22/1246,P39 x CML103,Diallel,Dairy
JLY,8708,10g-1017-25/1033,CML333 x Mo18W,Diallel,Dairy
JLY,8709,10g-1026-21/1020,M162W x CML69,Diallel,Dairy
JLY,8710,10g-1009-22/1253,CML228 x Hp301,Diallel,Dairy
JLY,8711,10g-1022-28/1020,Ki11 x CML69,Diallel,Dairy
JLY,8712,10g-1256-21/1027,Ki3 x Tx303,Diallel,Dairy
JLY,8713,10-3124-1/3134-5 ,Mo17 x NC358,Diallel,Dairy
JLY,8714,10-3131-6/3150-2 ,M37W x Hp301,Diallel,Dairy
JLY,8715,10g-1241-25/1016,B73 x CML333,Diallel,Dairy
JLY,8716,10g-1245-23/1021,B97 x Ki11,Diallel,Dairy
JLY,8717,10g-1262-27/1029,NC350 x Tzi8,Diallel,Dairy
JLY,8718,09-3818-19/3821-15,Oh43 x Hp301,Diallel,Dairy
JLY,8719,10g-1260-27/1020,M37W x CML69,Diallel,Dairy
JLY,8720,10g-1022-29/1023,Ki11 x Ki3,Diallel,Dairy
JLY,8721,10g-1026-22/1033,M162W x Mo18W,Diallel,Dairy
JLY,8722,10-3163-5/3145-7 ,Ms71 x CML103,Diallel,Dairy
JLY,8723,10-3138-2/3132-2 ,NC350 x NC358,Diallel,Dairy
JLY,8724,09-3818-23/3815-14,Oh43 x P39,Diallel,Dairy
JLY,8725,10g-1016-21/1262,CML333 x Oh7B,Diallel,Dairy
JLY,8726,10g-1019-24/1249,CML52 x CML322,Diallel,Dairy
JLY,8727,10g-1259-24/1267,M162W x Oh7B,Diallel,Dairy
JLY,8728,10-3156-8/3145-7 ,Mo17 x CML103,Diallel,Dairy
JLY,8729,10-3127-5/3138-7 ,Ky21 x NC350,Diallel,Dairy
JLY,8730,10g-1250-22/1257,CML333 x Ky21,Diallel,Dairy
JLY,8731,10g-1018-27/1021,CML52 x Ki11,Diallel,Dairy
JLY,8732,10-3143-2/3139-10 ,CML103 x NC350,Diallel,Dairy
JLY,8733,10g-1250-26/1027,CML333 x Tx303,Diallel,Dairy
JLY,8734,09-3820-22/3825-1,B97 x Mo17,Diallel,Dairy
JLY,8735,10g-1025-28/1007,M162W x CML103,Diallel,Dairy
JLY,8736,10g-1252-21/1019,CML69 x CML52,Diallel,Dairy
JLY,8737,10g-1017-23/1026,CML333 x M162W,Diallel,Dairy
JLY,8738,10g-1015-22/1264,CML322 x NC358,Diallel,Dairy
JLY,8739,10g-1262-23/1033,NC350 x Mo18W,Diallel,Dairy
JLY,8740,09-3819-2/3809-4,Oh7B x Ky21,Diallel,Dairy
JLY,8741,10g-1007-26/1024,CML103 x Ki3,Diallel,Dairy
JLY,8742,10g-1255-28/1017,IL14H x CML333,Diallel,Dairy
JLY,8743,09-3816-5/3809-4,B73 x Ky21,Diallel,Dairy
JLY,8744,09-3810-10/3811-4,M37W x NC350,Diallel,Dairy
JLY,8745,09-3820-15/3824-4,B97 x B73,Diallel,Dairy
JLY,8746,10g-1267-25/1250,Oh7B x CML333,Diallel,Dairy
JLY,8747,10g-1265-26/1014,Oh43 x CML322,Diallel,Dairy
JLY,8748,10g-1250-24/1019,CML333 x CML52,Diallel,Dairy
JLY,8749,10g-1249-21/1027,CML322 x Tx303,Diallel,Dairy
JLY,8750,10g-1252-22/2048,CML69 x P39,Diallel,Dairy
JLY,8751,09-3823-7/3820-20,P39 x B97,Diallel,Dairy
JLY,8752,10g-1260-21/1012,M37W x CML277,Diallel,Dairy
JLY,8753,10-3135-5/3160-3 ,Tx303 x Hp301,Diallel,Dairy
JLY,8754,10-3134-5/3141-1 ,NC358 x IL14H,Diallel,Dairy
JLY,8755,09-3826-1/3823-1,B73 x P39,Diallel,Dairy
JLY,8756,09-3823-3/3828-22,P39 x Mo17,Diallel,Dairy
JLY,8757,10g-1028-21/2048,Tzi8 x P39,Diallel,Dairy
JLY,8758,10g-1245-27/1009,B97 x CML228,Diallel,Dairy
JLY,8759,09-3825-3/3821-1,Mo17 x Hp301,Diallel,Dairy
